C:\Users\PC\Desktop\Data\IMG\center_2021_01_11_19_52_00_274.jpg, C:\Users\PC\Desktop\Data\IMG\left_2021_01_11_19_52_00_274.jpg, C:\Users\PC\Desktop\Data\IMG\right_2021_01_11_19_52_00_274.jpg, 0, 0.1719411, 0, 6.081912
C:\Users\PC\Desktop\Data\IMG\center_2021_01_11_19_52_00_383.jpg, C:\Users\PC\Desktop\Data\IMG\left_2021_01_11_19_52_00_383.jpg, C:\Users\PC\Desktop\Data\IMG\right_2021_01_11_19_52_00_383.jpg, 0, 0.4626, 0, 6.439876
C:\Users\PC\Desktop\Data\IMG\center_2021_01_11_19_52_00_490.jpg, C:\Users\PC\Desktop\Data\IMG\left_2021_01_11_19_52_00_490.jpg, C:\Users\PC\Desktop\Data\IMG\right_2021_01_11_19_52_00_490.jpg, 0, 0.8175765, 0, 7.339767
C:\Users\PC\Desktop\Data\IMG\center_2021_01_11_19_52_00_599.jpg, C:\Users\PC\Desktop\Data\IMG\left_2021_01_11_19_52_00_599.jpg, C:\Users\PC\Desktop\Data\IMG\right_2021_01_11_19_52_00_599.jpg, 0, 1, 0, 8.42244
C:\Users\PC\Desktop\Data\IMG\center_2021_01_11_19_52_00_707.jpg, C:\Users\PC\Desktop\Data\IMG\left_2021_01_11_19_52_00_707.jpg, C:\Users\PC\Desktop\Data\IMG\right_2021_01_11_19_52_00_707.jpg, 0, 1, 0, 9.545288
C:\Users\PC\Desktop\Data\IMG\center_2021_01_11_19_52_00_813.jpg, C:\Users\PC\Desktop\Data\IMG\left_2021_01_11_19_52_00_813.jpg, C:\Users\PC\Desktop\Data\IMG\right_2021_01_11_19_52_00_813.jpg, 0, 1, 0, 10.87815
C:\Users\PC\Desktop\Data\IMG\center_2021_01_11_19_52_00_920.jpg, C:\Users\PC\Desktop\Data\IMG\left_2021_01_11_19_52_00_920.jpg, C:\Users\PC\Desktop\Data\IMG\right_2021_01_11_19_52_00_920.jpg, 0, 1, 0, 12.10685
C:\Users\PC\Desktop\Data\IMG\center_2021_01_11_19_52_01_026.jpg, C:\Users\PC\Desktop\Data\IMG\left_2021_01_11_19_52_01_026.jpg, C:\Users\PC\Desktop\Data\IMG\right_2021_01_11_19_52_01_026.jpg, 0, 1, 0, 13.0922
C:\Users\PC\Desktop\Data\IMG\center_2021_01_11_19_52_01_129.jpg, C:\Users\PC\Desktop\Data\IMG\left_2021_01_11_19_52_01_129.jpg, C:\Users\PC\Desktop\Data\IMG\right_2021_01_11_19_52_01_129.jpg, 0, 1, 0, 14.20264
C:\Users\PC\Desktop\Data\IMG\center_2021_01_11_19_52_01_242.jpg, C:\Users\PC\Desktop\Data\IMG\left_2021_01_11_19_52_01_242.jpg, C:\Users\PC\Desktop\Data\IMG\right_2021_01_11_19_52_01_242.jpg, 0, 1, 0, 15.54727
C:\Users\PC\Desktop\Data\IMG\center_2021_01_11_19_52_01_353.jpg, C:\Users\PC\Desktop\Data\IMG\left_2021_01_11_19_52_01_353.jpg, C:\Users\PC\Desktop\Data\IMG\right_2021_01_11_19_52_01_353.jpg, 0, 1, 0, 16.79049
C:\Users\PC\Desktop\Data\IMG\center_2021_01_11_19_52_01_457.jpg, C:\Users\PC\Desktop\Data\IMG\left_2021_01_11_19_52_01_457.jpg, C:\Users\PC\Desktop\Data\IMG\right_2021_01_11_19_52_01_457.jpg, 0, 0.6878143, 0, 17.38606
C:\Users\PC\Desktop\Data\IMG\center_2021_01_11_19_52_01_563.jpg, C:\Users\PC\Desktop\Data\IMG\left_2021_01_11_19_52_01_563.jpg, C:\Users\PC\Desktop\Data\IMG\right_2021_01_11_19_52_01_563.jpg, 0, 0.4030285, 0, 18.1418
C:\Users\PC\Desktop\Data\IMG\center_2021_01_11_19_52_01_663.jpg, C:\Users\PC\Desktop\Data\IMG\left_2021_01_11_19_52_01_663.jpg, C:\Users\PC\Desktop\Data\IMG\right_2021_01_11_19_52_01_663.jpg, 0, 0.101998, 0, 17.85335
C:\Users\PC\Desktop\Data\IMG\center_2021_01_11_19_54_58_560.jpg, C:\Users\PC\Desktop\Data\IMG\left_2021_01_11_19_54_58_560.jpg, C:\Users\PC\Desktop\Data\IMG\right_2021_01_11_19_54_58_560.jpg, 0, 0, 0, 7.74998E-05
C:\Users\PC\Desktop\Data\IMG\center_2021_01_11_19_54_58_663.jpg, C:\Users\PC\Desktop\Data\IMG\left_2021_01_11_19_54_58_663.jpg, C:\Users\PC\Desktop\Data\IMG\right_2021_01_11_19_54_58_663.jpg, 0, 0, 0, 7.763825E-05
C:\Users\PC\Desktop\Data\IMG\center_2021_01_11_19_54_58_765.jpg, C:\Users\PC\Desktop\Data\IMG\left_2021_01_11_19_54_58_765.jpg, C:\Users\PC\Desktop\Data\IMG\right_2021_01_11_19_54_58_765.jpg, 0, 0, 0, 7.734318E-05
C:\Users\PC\Desktop\Data\IMG\center_2021_01_11_19_54_58_865.jpg, C:\Users\PC\Desktop\Data\IMG\left_2021_01_11_19_54_58_865.jpg, C:\Users\PC\Desktop\Data\IMG\right_2021_01_11_19_54_58_865.jpg, 0, 0, 0, 7.754603E-05
C:\Users\PC\Desktop\Data\IMG\center_2021_01_11_19_54_58_970.jpg, C:\Users\PC\Desktop\Data\IMG\left_2021_01_11_19_54_58_970.jpg, C:\Users\PC\Desktop\Data\IMG\right_2021_01_11_19_54_58_970.jpg, 0, 0.3102393, 0, 0.2226047
C:\Users\PC\Desktop\Data\IMG\center_2021_01_11_19_54_59_073.jpg, C:\Users\PC\Desktop\Data\IMG\left_2021_01_11_19_54_59_073.jpg, C:\Users\PC\Desktop\Data\IMG\right_2021_01_11_19_54_59_073.jpg, -0.0906603, 0.6072583, 0, 0.7678173
C:\Users\PC\Desktop\Data\IMG\center_2021_01_11_19_54_59_178.jpg, C:\Users\PC\Desktop\Data\IMG\left_2021_01_11_19_54_59_178.jpg, C:\Users\PC\Desktop\Data\IMG\right_2021_01_11_19_54_59_178.jpg, -0.3864738, 0.9030718, 0, 1.729458
C:\Users\PC\Desktop\Data\IMG\center_2021_01_11_19_54_59_284.jpg, C:\Users\PC\Desktop\Data\IMG\left_2021_01_11_19_54_59_284.jpg, C:\Users\PC\Desktop\Data\IMG\right_2021_01_11_19_54_59_284.jpg, -0.6844233, 1, 0, 2.882514
C:\Users\PC\Desktop\Data\IMG\center_2021_01_11_19_54_59_385.jpg, C:\Users\PC\Desktop\Data\IMG\left_2021_01_11_19_54_59_385.jpg, C:\Users\PC\Desktop\Data\IMG\right_2021_01_11_19_54_59_385.jpg, -0.8212814, 1, 0, 4.230035
C:\Users\PC\Desktop\Data\IMG\center_2021_01_11_19_54_59_489.jpg, C:\Users\PC\Desktop\Data\IMG\left_2021_01_11_19_54_59_489.jpg, C:\Users\PC\Desktop\Data\IMG\right_2021_01_11_19_54_59_489.jpg, -0.5078099, 1, 0, 5.401191
C:\Users\PC\Desktop\Data\IMG\center_2021_01_11_19_54_59_589.jpg, C:\Users\PC\Desktop\Data\IMG\left_2021_01_11_19_54_59_589.jpg, C:\Users\PC\Desktop\Data\IMG\right_2021_01_11_19_54_59_589.jpg, -0.2068787, 1, 0, 6.560437
C:\Users\PC\Desktop\Data\IMG\center_2021_01_11_19_54_59_693.jpg, C:\Users\PC\Desktop\Data\IMG\left_2021_01_11_19_54_59_693.jpg, C:\Users\PC\Desktop\Data\IMG\right_2021_01_11_19_54_59_693.jpg, 0, 1, 0, 7.694162
C:\Users\PC\Desktop\Data\IMG\center_2021_01_11_19_54_59_795.jpg, C:\Users\PC\Desktop\Data\IMG\left_2021_01_11_19_54_59_795.jpg, C:\Users\PC\Desktop\Data\IMG\right_2021_01_11_19_54_59_795.jpg, 0, 1, 0, 8.823153
C:\Users\PC\Desktop\Data\IMG\center_2021_01_11_19_54_59_895.jpg, C:\Users\PC\Desktop\Data\IMG\left_2021_01_11_19_54_59_895.jpg, C:\Users\PC\Desktop\Data\IMG\right_2021_01_11_19_54_59_895.jpg, -0.0217041, 1, 0, 9.941956
C:\Users\PC\Desktop\Data\IMG\center_2021_01_11_19_54_59_998.jpg, C:\Users\PC\Desktop\Data\IMG\left_2021_01_11_19_54_59_998.jpg, C:\Users\PC\Desktop\Data\IMG\right_2021_01_11_19_54_59_998.jpg, -0.3084849, 1, 0, 11.02026
C:\Users\PC\Desktop\Data\IMG\center_2021_01_11_19_55_00_100.jpg, C:\Users\PC\Desktop\Data\IMG\left_2021_01_11_19_55_00_100.jpg, C:\Users\PC\Desktop\Data\IMG\right_2021_01_11_19_55_00_100.jpg, -0.2769195, 1, 0, 11.83673
C:\Users\PC\Desktop\Data\IMG\center_2021_01_11_19_55_00_201.jpg, C:\Users\PC\Desktop\Data\IMG\left_2021_01_11_19_55_00_201.jpg, C:\Users\PC\Desktop\Data\IMG\right_2021_01_11_19_55_00_201.jpg, 0, 1, 0, 13.14744
C:\Users\PC\Desktop\Data\IMG\center_2021_01_11_19_55_00_302.jpg, C:\Users\PC\Desktop\Data\IMG\left_2021_01_11_19_55_00_302.jpg, C:\Users\PC\Desktop\Data\IMG\right_2021_01_11_19_55_00_302.jpg, 0, 1, 0, 14.12416
C:\Users\PC\Desktop\Data\IMG\center_2021_01_11_19_55_00_402.jpg, C:\Users\PC\Desktop\Data\IMG\left_2021_01_11_19_55_00_402.jpg, C:\Users\PC\Desktop\Data\IMG\right_2021_01_11_19_55_00_402.jpg, 0, 1, 0, 15.31543
C:\Users\PC\Desktop\Data\IMG\center_2021_01_11_19_55_00_508.jpg, C:\Users\PC\Desktop\Data\IMG\left_2021_01_11_19_55_00_508.jpg, C:\Users\PC\Desktop\Data\IMG\right_2021_01_11_19_55_00_508.jpg, -0.1474527, 1, 0, 16.56461
C:\Users\PC\Desktop\Data\IMG\center_2021_01_11_19_55_00_611.jpg, C:\Users\PC\Desktop\Data\IMG\left_2021_01_11_19_55_00_611.jpg, C:\Users\PC\Desktop\Data\IMG\right_2021_01_11_19_55_00_611.jpg, -0.243594, 1, 0, 17.52153
C:\Users\PC\Desktop\Data\IMG\center_2021_01_11_19_55_00_716.jpg, C:\Users\PC\Desktop\Data\IMG\left_2021_01_11_19_55_00_716.jpg, C:\Users\PC\Desktop\Data\IMG\right_2021_01_11_19_55_00_716.jpg, 0, 1, 0, 18.5812
C:\Users\PC\Desktop\Data\IMG\center_2021_01_11_19_55_00_821.jpg, C:\Users\PC\Desktop\Data\IMG\left_2021_01_11_19_55_00_821.jpg, C:\Users\PC\Desktop\Data\IMG\right_2021_01_11_19_55_00_821.jpg, -0.0217701, 1, 0, 19.57991
C:\Users\PC\Desktop\Data\IMG\center_2021_01_11_19_55_00_926.jpg, C:\Users\PC\Desktop\Data\IMG\left_2021_01_11_19_55_00_926.jpg, C:\Users\PC\Desktop\Data\IMG\right_2021_01_11_19_55_00_926.jpg, -0.3740097, 1, 0, 20.74042
C:\Users\PC\Desktop\Data\IMG\center_2021_01_11_19_55_01_031.jpg, C:\Users\PC\Desktop\Data\IMG\left_2021_01_11_19_55_01_031.jpg, C:\Users\PC\Desktop\Data\IMG\right_2021_01_11_19_55_01_031.jpg, -0.06033151, 1, 0, 21.73688
C:\Users\PC\Desktop\Data\IMG\center_2021_01_11_19_55_01_134.jpg, C:\Users\PC\Desktop\Data\IMG\left_2021_01_11_19_55_01_134.jpg, C:\Users\PC\Desktop\Data\IMG\right_2021_01_11_19_55_01_134.jpg, 0, 1, 0, 22.70874
C:\Users\PC\Desktop\Data\IMG\center_2021_01_11_19_55_01_236.jpg, C:\Users\PC\Desktop\Data\IMG\left_2021_01_11_19_55_01_236.jpg, C:\Users\PC\Desktop\Data\IMG\right_2021_01_11_19_55_01_236.jpg, 0, 1, 0, 23.69428
C:\Users\PC\Desktop\Data\IMG\center_2021_01_11_19_55_01_338.jpg, C:\Users\PC\Desktop\Data\IMG\left_2021_01_11_19_55_01_338.jpg, C:\Users\PC\Desktop\Data\IMG\right_2021_01_11_19_55_01_338.jpg, 0, 1, 0, 24.66159
C:\Users\PC\Desktop\Data\IMG\center_2021_01_11_19_55_01_439.jpg, C:\Users\PC\Desktop\Data\IMG\left_2021_01_11_19_55_01_439.jpg, C:\Users\PC\Desktop\Data\IMG\right_2021_01_11_19_55_01_439.jpg, -0.262545, 1, 0, 25.5885
C:\Users\PC\Desktop\Data\IMG\center_2021_01_11_19_55_01_541.jpg, C:\Users\PC\Desktop\Data\IMG\left_2021_01_11_19_55_01_541.jpg, C:\Users\PC\Desktop\Data\IMG\right_2021_01_11_19_55_01_541.jpg, -0.4813575, 1, 0, 26.3747
C:\Users\PC\Desktop\Data\IMG\center_2021_01_11_19_55_01_644.jpg, C:\Users\PC\Desktop\Data\IMG\left_2021_01_11_19_55_01_644.jpg, C:\Users\PC\Desktop\Data\IMG\right_2021_01_11_19_55_01_644.jpg, -0.1294797, 1, 0, 27.49507
C:\Users\PC\Desktop\Data\IMG\center_2021_01_11_19_55_01_750.jpg, C:\Users\PC\Desktop\Data\IMG\left_2021_01_11_19_55_01_750.jpg, C:\Users\PC\Desktop\Data\IMG\right_2021_01_11_19_55_01_750.jpg, 0, 1, 0, 28.41187
C:\Users\PC\Desktop\Data\IMG\center_2021_01_11_19_55_01_854.jpg, C:\Users\PC\Desktop\Data\IMG\left_2021_01_11_19_55_01_854.jpg, C:\Users\PC\Desktop\Data\IMG\right_2021_01_11_19_55_01_854.jpg, 0, 1, 0, 29.3316
C:\Users\PC\Desktop\Data\IMG\center_2021_01_11_19_55_01_960.jpg, C:\Users\PC\Desktop\Data\IMG\left_2021_01_11_19_55_01_960.jpg, C:\Users\PC\Desktop\Data\IMG\right_2021_01_11_19_55_01_960.jpg, 0, 1, 0, 30.18608
C:\Users\PC\Desktop\Data\IMG\center_2021_01_11_19_55_02_060.jpg, C:\Users\PC\Desktop\Data\IMG\left_2021_01_11_19_55_02_060.jpg, C:\Users\PC\Desktop\Data\IMG\right_2021_01_11_19_55_02_060.jpg, 0.0674631, 1, 0, 30.189
C:\Users\PC\Desktop\Data\IMG\center_2021_01_11_19_55_02_166.jpg, C:\Users\PC\Desktop\Data\IMG\left_2021_01_11_19_55_02_166.jpg, C:\Users\PC\Desktop\Data\IMG\right_2021_01_11_19_55_02_166.jpg, 0, 1, 0, 30.19031
C:\Users\PC\Desktop\Data\IMG\center_2021_01_11_19_55_02_272.jpg, C:\Users\PC\Desktop\Data\IMG\left_2021_01_11_19_55_02_272.jpg, C:\Users\PC\Desktop\Data\IMG\right_2021_01_11_19_55_02_272.jpg, 0, 1, 0, 30.19028
C:\Users\PC\Desktop\Data\IMG\center_2021_01_11_19_55_02_377.jpg, C:\Users\PC\Desktop\Data\IMG\left_2021_01_11_19_55_02_377.jpg, C:\Users\PC\Desktop\Data\IMG\right_2021_01_11_19_55_02_377.jpg, 0, 1, 0, 30.19057
C:\Users\PC\Desktop\Data\IMG\center_2021_01_11_19_55_02_479.jpg, C:\Users\PC\Desktop\Data\IMG\left_2021_01_11_19_55_02_479.jpg, C:\Users\PC\Desktop\Data\IMG\right_2021_01_11_19_55_02_479.jpg, 0, 1, 0, 30.19014
C:\Users\PC\Desktop\Data\IMG\center_2021_01_11_19_55_02_580.jpg, C:\Users\PC\Desktop\Data\IMG\left_2021_01_11_19_55_02_580.jpg, C:\Users\PC\Desktop\Data\IMG\right_2021_01_11_19_55_02_580.jpg, 0, 1, 0, 30.18873
C:\Users\PC\Desktop\Data\IMG\center_2021_01_11_19_55_02_682.jpg, C:\Users\PC\Desktop\Data\IMG\left_2021_01_11_19_55_02_682.jpg, C:\Users\PC\Desktop\Data\IMG\right_2021_01_11_19_55_02_682.jpg, -0.0206259, 1, 0, 30.19036
C:\Users\PC\Desktop\Data\IMG\center_2021_01_11_19_55_02_785.jpg, C:\Users\PC\Desktop\Data\IMG\left_2021_01_11_19_55_02_785.jpg, C:\Users\PC\Desktop\Data\IMG\right_2021_01_11_19_55_02_785.jpg, -0.374244, 1, 0, 30.15645
C:\Users\PC\Desktop\Data\IMG\center_2021_01_11_19_55_02_885.jpg, C:\Users\PC\Desktop\Data\IMG\left_2021_01_11_19_55_02_885.jpg, C:\Users\PC\Desktop\Data\IMG\right_2021_01_11_19_55_02_885.jpg, -0.3607584, 1, 0, 30.18098
C:\Users\PC\Desktop\Data\IMG\center_2021_01_11_19_55_02_986.jpg, C:\Users\PC\Desktop\Data\IMG\left_2021_01_11_19_55_02_986.jpg, C:\Users\PC\Desktop\Data\IMG\right_2021_01_11_19_55_02_986.jpg, -0.05873401, 1, 0, 30.18905
C:\Users\PC\Desktop\Data\IMG\center_2021_01_11_19_55_03_094.jpg, C:\Users\PC\Desktop\Data\IMG\left_2021_01_11_19_55_03_094.jpg, C:\Users\PC\Desktop\Data\IMG\right_2021_01_11_19_55_03_094.jpg, 0, 1, 0, 30.18895
C:\Users\PC\Desktop\Data\IMG\center_2021_01_11_19_55_03_201.jpg, C:\Users\PC\Desktop\Data\IMG\left_2021_01_11_19_55_03_201.jpg, C:\Users\PC\Desktop\Data\IMG\right_2021_01_11_19_55_03_201.jpg, 0, 1, 0, 30.18983
C:\Users\PC\Desktop\Data\IMG\center_2021_01_11_19_55_03_302.jpg, C:\Users\PC\Desktop\Data\IMG\left_2021_01_11_19_55_03_302.jpg, C:\Users\PC\Desktop\Data\IMG\right_2021_01_11_19_55_03_302.jpg, 0, 1, 0, 30.18993
C:\Users\PC\Desktop\Data\IMG\center_2021_01_11_19_55_03_405.jpg, C:\Users\PC\Desktop\Data\IMG\left_2021_01_11_19_55_03_405.jpg, C:\Users\PC\Desktop\Data\IMG\right_2021_01_11_19_55_03_405.jpg, 0, 1, 0, 30.18987
C:\Users\PC\Desktop\Data\IMG\center_2021_01_11_19_55_03_512.jpg, C:\Users\PC\Desktop\Data\IMG\left_2021_01_11_19_55_03_512.jpg, C:\Users\PC\Desktop\Data\IMG\right_2021_01_11_19_55_03_512.jpg, 0, 1, 0, 30.19051
C:\Users\PC\Desktop\Data\IMG\center_2021_01_11_19_55_03_617.jpg, C:\Users\PC\Desktop\Data\IMG\left_2021_01_11_19_55_03_617.jpg, C:\Users\PC\Desktop\Data\IMG\right_2021_01_11_19_55_03_617.jpg, 0, 1, 0, 30.19018
C:\Users\PC\Desktop\Data\IMG\center_2021_01_11_19_55_03_724.jpg, C:\Users\PC\Desktop\Data\IMG\left_2021_01_11_19_55_03_724.jpg, C:\Users\PC\Desktop\Data\IMG\right_2021_01_11_19_55_03_724.jpg, 0, 1, 0, 30.19084
C:\Users\PC\Desktop\Data\IMG\center_2021_01_11_19_55_03_831.jpg, C:\Users\PC\Desktop\Data\IMG\left_2021_01_11_19_55_03_831.jpg, C:\Users\PC\Desktop\Data\IMG\right_2021_01_11_19_55_03_831.jpg, 0, 1, 0, 30.19037
C:\Users\PC\Desktop\Data\IMG\center_2021_01_11_19_55_03_935.jpg, C:\Users\PC\Desktop\Data\IMG\left_2021_01_11_19_55_03_935.jpg, C:\Users\PC\Desktop\Data\IMG\right_2021_01_11_19_55_03_935.jpg, 0, 1, 0, 30.19032
C:\Users\PC\Desktop\Data\IMG\center_2021_01_11_19_55_04_035.jpg, C:\Users\PC\Desktop\Data\IMG\left_2021_01_11_19_55_04_035.jpg, C:\Users\PC\Desktop\Data\IMG\right_2021_01_11_19_55_04_035.jpg, 0, 1, 0, 30.19036
C:\Users\PC\Desktop\Data\IMG\center_2021_01_11_19_55_04_145.jpg, C:\Users\PC\Desktop\Data\IMG\left_2021_01_11_19_55_04_145.jpg, C:\Users\PC\Desktop\Data\IMG\right_2021_01_11_19_55_04_145.jpg, 0, 1, 0, 30.19033
C:\Users\PC\Desktop\Data\IMG\center_2021_01_11_19_55_04_248.jpg, C:\Users\PC\Desktop\Data\IMG\left_2021_01_11_19_55_04_248.jpg, C:\Users\PC\Desktop\Data\IMG\right_2021_01_11_19_55_04_248.jpg, 0, 1, 0, 30.19033
C:\Users\PC\Desktop\Data\IMG\center_2021_01_11_19_55_04_349.jpg, C:\Users\PC\Desktop\Data\IMG\left_2021_01_11_19_55_04_349.jpg, C:\Users\PC\Desktop\Data\IMG\right_2021_01_11_19_55_04_349.jpg, 0, 1, 0, 30.18923
C:\Users\PC\Desktop\Data\IMG\center_2021_01_11_19_55_04_450.jpg, C:\Users\PC\Desktop\Data\IMG\left_2021_01_11_19_55_04_450.jpg, C:\Users\PC\Desktop\Data\IMG\right_2021_01_11_19_55_04_450.jpg, -0.2225745, 1, 0, 30.1771
C:\Users\PC\Desktop\Data\IMG\center_2021_01_11_19_55_04_553.jpg, C:\Users\PC\Desktop\Data\IMG\left_2021_01_11_19_55_04_553.jpg, C:\Users\PC\Desktop\Data\IMG\right_2021_01_11_19_55_04_553.jpg, -0.3062784, 1, 0, 30.1752
C:\Users\PC\Desktop\Data\IMG\center_2021_01_11_19_55_04_656.jpg, C:\Users\PC\Desktop\Data\IMG\left_2021_01_11_19_55_04_656.jpg, C:\Users\PC\Desktop\Data\IMG\right_2021_01_11_19_55_04_656.jpg, -0.02555072, 1, 0, 30.18983
C:\Users\PC\Desktop\Data\IMG\center_2021_01_11_19_55_04_763.jpg, C:\Users\PC\Desktop\Data\IMG\left_2021_01_11_19_55_04_763.jpg, C:\Users\PC\Desktop\Data\IMG\right_2021_01_11_19_55_04_763.jpg, 0, 1, 0, 30.18991
C:\Users\PC\Desktop\Data\IMG\center_2021_01_11_19_55_04_870.jpg, C:\Users\PC\Desktop\Data\IMG\left_2021_01_11_19_55_04_870.jpg, C:\Users\PC\Desktop\Data\IMG\right_2021_01_11_19_55_04_870.jpg, 0, 1, 0, 30.19036
C:\Users\PC\Desktop\Data\IMG\center_2021_01_11_19_55_04_976.jpg, C:\Users\PC\Desktop\Data\IMG\left_2021_01_11_19_55_04_976.jpg, C:\Users\PC\Desktop\Data\IMG\right_2021_01_11_19_55_04_976.jpg, 0, 1, 0, 30.19036
C:\Users\PC\Desktop\Data\IMG\center_2021_01_11_19_55_05_082.jpg, C:\Users\PC\Desktop\Data\IMG\left_2021_01_11_19_55_05_082.jpg, C:\Users\PC\Desktop\Data\IMG\right_2021_01_11_19_55_05_082.jpg, -0.1775376, 1, 0, 30.1817
C:\Users\PC\Desktop\Data\IMG\center_2021_01_11_19_55_05_188.jpg, C:\Users\PC\Desktop\Data\IMG\left_2021_01_11_19_55_05_188.jpg, C:\Users\PC\Desktop\Data\IMG\right_2021_01_11_19_55_05_188.jpg, -0.1727985, 1, 0, 30.189
C:\Users\PC\Desktop\Data\IMG\center_2021_01_11_19_55_05_288.jpg, C:\Users\PC\Desktop\Data\IMG\left_2021_01_11_19_55_05_288.jpg, C:\Users\PC\Desktop\Data\IMG\right_2021_01_11_19_55_05_288.jpg, 0, 1, 0, 30.18775
C:\Users\PC\Desktop\Data\IMG\center_2021_01_11_19_55_05_389.jpg, C:\Users\PC\Desktop\Data\IMG\left_2021_01_11_19_55_05_389.jpg, C:\Users\PC\Desktop\Data\IMG\right_2021_01_11_19_55_05_389.jpg, 0, 1, 0, 30.19041
C:\Users\PC\Desktop\Data\IMG\center_2021_01_11_19_55_05_490.jpg, C:\Users\PC\Desktop\Data\IMG\left_2021_01_11_19_55_05_490.jpg, C:\Users\PC\Desktop\Data\IMG\right_2021_01_11_19_55_05_490.jpg, 0, 1, 0, 30.19028
C:\Users\PC\Desktop\Data\IMG\center_2021_01_11_19_55_05_590.jpg, C:\Users\PC\Desktop\Data\IMG\left_2021_01_11_19_55_05_590.jpg, C:\Users\PC\Desktop\Data\IMG\right_2021_01_11_19_55_05_590.jpg, 0, 1, 0, 30.19056
C:\Users\PC\Desktop\Data\IMG\center_2021_01_11_19_55_05_693.jpg, C:\Users\PC\Desktop\Data\IMG\left_2021_01_11_19_55_05_693.jpg, C:\Users\PC\Desktop\Data\IMG\right_2021_01_11_19_55_05_693.jpg, 0, 1, 0, 30.19068
C:\Users\PC\Desktop\Data\IMG\center_2021_01_11_19_55_05_794.jpg, C:\Users\PC\Desktop\Data\IMG\left_2021_01_11_19_55_05_794.jpg, C:\Users\PC\Desktop\Data\IMG\right_2021_01_11_19_55_05_794.jpg, 0, 1, 0, 30.19012
C:\Users\PC\Desktop\Data\IMG\center_2021_01_11_19_55_05_899.jpg, C:\Users\PC\Desktop\Data\IMG\left_2021_01_11_19_55_05_899.jpg, C:\Users\PC\Desktop\Data\IMG\right_2021_01_11_19_55_05_899.jpg, -0.1951131, 1, 0, 30.17994
C:\Users\PC\Desktop\Data\IMG\center_2021_01_11_19_55_06_004.jpg, C:\Users\PC\Desktop\Data\IMG\left_2021_01_11_19_55_06_004.jpg, C:\Users\PC\Desktop\Data\IMG\right_2021_01_11_19_55_06_004.jpg, -0.3784992, 1, 0, 30.16257
C:\Users\PC\Desktop\Data\IMG\center_2021_01_11_19_55_06_114.jpg, C:\Users\PC\Desktop\Data\IMG\left_2021_01_11_19_55_06_114.jpg, C:\Users\PC\Desktop\Data\IMG\right_2021_01_11_19_55_06_114.jpg, -0.01663053, 1, 0, 30.18882
